record_id,facility_id,facility_name,city,region,reporting_month,supplier_id,supplier_type,energy_kwh,water_m3,production_units,waste_tonnes,recycled_waste_tonnes,scope1_tco2e,scope2_tco2e,supplier_spend_inr,energy_unit,energy_kwh_standardized,energy_intensity,energy_outlier_flag,waste_logic_check
ESG109100,F007,Hyderabad Plant,Hyderabad,South,2025-12-01,S038,Logistics,58073.625228965335,,10327.73724088262,233.4683639399878,141.03840901896038,33.26341143084997,23.72311095121231,489165.6185703848,kWh,58073.625228965335,5.623073464638446,False,True
ESG109101,F004,Chennai Plant,Chennai,South,2025-10-01,S024,Chemicals,81082.51209966783,9440.17448773338,15064.976184593814,183.28100107538964,158.42584376717093,18.756275229528857,22.660904946717427,349182.75731436885,kWh,81082.51209966783,5.382186543553039,False,True
ESG109102,F007,Hyderabad Plant,Hyderabad,South,2026-02-01,S001,Maintenance,61614.15005293825,14030.84765238631,9223.046791843411,141.0167298301447,117.8155568018996,53.74723273308732,26.25610061721812,583996.7294027314,kWh,61614.15005293825,6.680455108113294,False,True
ESG109103,F003,Pune Plant,Pune,West,2025-09-01,S004,Maintenance,91361.43652049692,8940.558455860664,15302.419276184615,180.15533063213,121.78335627650092,44.794995053208034,44.25910913822525,666591.5493743005,kWh,91361.43652049692,5.970391666282736,False,True
ESG109104,F002,Mumbai Plant,Mumbai,West,2025-05-01,S030,Packaging,90257.12420797737,10940.736029552534,7918.160576033468,115.19434788195848,62.05520585020636,27.87920087561633,34.7424060271785,507288.11674370046,kWh,90257.12420797737,11.398748906553607,False,True
ESG109105,F002,Mumbai Plant,Mumbai,West,2026-01-01,S024,Logistics,44982.96589944115,13674.868438501371,8165.387113044942,170.67596787788128,86.67979086979477,26.056297515073403,17.009643203327226,380420.8283367684,kWh,44982.96589944115,5.508981420804509,False,True
ESG109106,F002,Mumbai Plant,Mumbai,West,2026-03-01,S053,Chemicals,61461.25975992213,13322.100055862798,10842.464392810936,266.39662745121564,169.5438367795295,31.3004981324508,26.53970905463441,430322.9030975655,kWh,61461.25975992213,5.668569204679504,False,True
ESG109107,F002,Mumbai Plant,Mumbai,West,2025-07-01,S057,Chemicals,50944.52316080286,13100.149578012204,13262.533553074722,222.15183237210837,144.78524267346688,15.180135304619933,16.784870341083337,423988.3887755837,kWh,50944.52316080286,3.8412361376452187,False,True
ESG109109,F005,Ahmedabad Plant,Ahmedabad,West,2025-11-01,S015,Chemicals,16918.78370706104,10965.16936447636,10936.26659377391,187.5329160796639,129.0675039273825,43.53309269178492,8.065971673543276,446865.9892933039,kWh,16918.78370706104,1.547034681533186,False,True
ESG109110,F007,Hyderabad Plant,Hyderabad,South,2025-09-01,S051,Logistics,87554.41630413971,10973.21671290069,13964.03319028244,231.2519714323845,180.9639571017664,60.969584020749245,33.17230353932747,404159.2885884845,kWh,87554.41630413971,6.269994858295579,False,True
ESG109111,F006,Kolkata Plant,Kolkata,East,2025-10-01,S018,Chemicals,53755.10900242975,11165.229648735096,10064.871432698304,159.41262932320743,83.17872375802088,30.481150613615583,27.945813757255767,388715.816587302,kWh,53755.10900242975,5.340863950610691,False,True
ESG109112,F008,Jaipur Plant,Jaipur,North,2025-04-01,S009,Chemicals,63760.58734280827,527.1006120733655,8117.089859136555,146.65865661160532,84.64527880234118,49.97035336899408,30.7599788349748,777359.6099168796,kWh,63760.58734280827,7.855104286056372,False,True
ESG109113,F005,Ahmedabad Plant,Ahmedabad,West,2025-07-01,S024,Logistics,85097.69638607453,13719.385640524151,15354.677409201026,249.51410443035397,119.32047831874196,11.065961894537246,41.62284326238684,419036.9207338463,kWh,85097.69638607453,5.542135084849207,False,True
ESG109114,F005,Ahmedabad Plant,Ahmedabad,West,2025-11-01,S052,Packaging,82052.53482991166,7690.304042121166,9900.360908498971,247.2612495354473,203.0120805471534,45.31825588431061,29.07036118260164,416507.8641895281,kWh,82052.53482991166,8.287832695015553,False,True
ESG109115,F005,Ahmedabad Plant,Ahmedabad,West,2026-02-01,S057,Chemicals,69367.73744982402,15299.150101047426,9949.624949757588,138.8320415454685,112.80018797930232,24.5017112130065,29.988508240543453,379980.3298619546,kWh,69367.73744982402,6.971894699559916,False,True
ESG109116,F004,Chennai Plant,Chennai,South,2025-05-01,S006,Chemicals,85611.68617899014,7014.340936440241,17778.48048861431,109.3498414347998,82.56563755562188,45.15434555713888,37.16851072681854,649432.2964744498,kWh,85611.68617899014,4.81546700427056,False,True
ESG109117,F003,Pune Plant,Pune,West,2025-04-01,S013,Raw Material,115793.27664140466,6112.823027539912,6598.052557708101,246.84867060861552,142.96842000390728,27.214482528686773,46.34297493173429,520340.2290549341,kWh,115793.27664140466,17.549614167006062,True,True
ESG109118,F004,Chennai Plant,Chennai,South,2025-07-01,S037,Logistics,83822.47173023694,14393.1899106887,11738.858295505475,114.86625880023756,81.52377862327111,46.78156529759382,24.00040283771281,333842.65672941704,kWh,83822.47173023694,7.140598312046286,False,True
ESG109119,F005,Ahmedabad Plant,Ahmedabad,West,2026-03-01,S022,Maintenance,73089.91312318522,6767.144211672795,10341.504380405431,197.32092073056012,104.38962324750231,22.042362290556163,35.25102443179387,382250.49767338217,kWh,73089.91312318522,7.067628696427606,False,True
ESG109120,F001,Delhi Plant,Delhi,North,2025-12-01,S045,Packaging,61813.93106921015,10230.27087657753,9140.339275758086,178.95349850579643,115.50825277860709,23.63267402996658,24.28229499065742,340173.564555845,kWh,61813.93106921015,6.762761119070539,False,True
ESG109121,F005,Ahmedabad Plant,Ahmedabad,West,2025-11-01,S022,Logistics,64734.71948358631,11759.740507560597,10337.70851682454,78.812923024917,55.81165003795064,22.01536830150793,23.57734536620263,280537.4862911386,kWh,64734.71948358631,6.261998911870175,False,True
ESG109122,F001,Delhi Plant,Delhi,North,2025-09-01,S006,Raw Material,70952.4880452517,9074.733276000808,16854.057189051044,164.82583939590154,116.16021105228432,38.02518405716789,37.765255912765774,509920.1639605964,kWh,70952.4880452517,4.209816499931232,False,True
ESG109123,F008,Jaipur Plant,Jaipur,North,2026-02-01,S034,Logistics,70111.46542808827,10704.429062186127,4734.369664409202,193.92574745308676,123.9878920167382,34.80148192238582,23.11369418322011,348968.0456907094,kWh,70111.46542808827,14.809039090283504,False,True
ESG109124,F005,Ahmedabad Plant,Ahmedabad,West,2026-03-01,S001,Raw Material,73238.12374782684,10432.863932954271,9346.161141616196,148.44742275495457,94.94204882706364,51.15803836580685,31.53203083727408,419644.6987657869,kWh,73238.12374782684,7.836171732767927,False,True
ESG109125,F007,Hyderabad Plant,Hyderabad,South,2025-11-01,S049,Raw Material,47992.77724965528,11518.320558645895,8146.602867595551,169.86934880272946,83.83717194031323,30.591308778408877,21.564305526398027,415734.4869767375,kWh,47992.77724965528,5.89113990575807,False,True
ESG109126,F007,Hyderabad Plant,Hyderabad,South,2025-05-01,S050,Chemicals,79940.3116413862,13105.375352383722,6274.876867301878,201.8008178150887,179.35602778123751,32.36674747990638,28.572561968761477,506960.6457288784,kWh,79940.3116413862,12.739741883693661,False,True
ESG109127,F004,Chennai Plant,Chennai,South,2025-12-01,S004,Maintenance,76673.8877517458,14778.847430514572,12327.179173058854,142.99982292969236,108.29630239450935,48.64611844460028,39.06958998371818,346920.848145742,kWh,76673.8877517458,6.219905355096743,False,True
ESG109128,F001,Delhi Plant,Delhi,North,2025-06-01,S043,Raw Material,54246.379427421896,14233.705218359975,10337.834119761648,267.9536176490737,190.31724381546545,43.21724077468269,27.66169108455829,521314.6023789935,kWh,54246.379427421896,5.247364080230822,False,True
ESG109129,F004,Chennai Plant,Chennai,South,2025-09-01,S042,Logistics,134028.60590381827,9946.123569511075,11361.37002787712,98.42144254995569,71.88944503911158,48.36791339917022,68.79970279777179,409562.7846446553,kWh,134028.60590381827,11.796870058360525,True,True
ESG109130,F003,Pune Plant,Pune,West,2026-03-01,S048,Logistics,74840.51582778576,10662.128512211642,7470.921722239336,186.66307960174436,122.55057723916916,28.130821072941643,34.388719121509304,647543.8255030055,kWh,74840.51582778576,10.017574619340682,False,True
ESG109131,F002,Mumbai Plant,Mumbai,West,2025-05-01,S019,Logistics,52377.31182649564,5613.945866281626,10373.939739366804,68.50920465416996,56.91786368743581,10.45237675130258,27.21038881720552,480616.8986408496,kWh,52377.31182649564,5.04893156721697,False,True
ESG109132,F001,Delhi Plant,Delhi,North,2025-04-01,S056,Raw Material,54621.17709587272,16966.844097741574,6157.699981621378,166.83273942758777,142.48378040242832,32.066775170839264,18.407177674913434,460346.5822594455,kWh,54621.17709587272,8.870386225197427,False,True
ESG109133,F005,Ahmedabad Plant,Ahmedabad,West,2025-08-01,S009,Chemicals,97268.47864667577,8668.959968803178,8365.454866992673,199.3763906085718,135.72341634912996,24.82720115422692,26.786928432537792,767782.8758633393,kWh,97268.47864667577,11.62739865233929,False,True
ESG109134,F003,Pune Plant,Pune,West,2026-02-01,S003,Raw Material,42722.43092969549,12966.70219526551,13174.430162313462,122.25491633896569,104.57399969929244,27.125382485687663,18.20894425585417,645983.1101601751,kWh,42722.43092969549,3.242829511663169,False,True
ESG109135,F002,Mumbai Plant,Mumbai,West,2025-11-01,S016,Packaging,58419.69283181258,12616.734999237422,13536.215781791094,215.8382780248264,104.59158604559384,27.37817148484373,18.119505362816067,522093.0859933209,kWh,58419.69283181258,4.315806852783679,False,True
ESG109136,F004,Chennai Plant,Chennai,South,2025-10-01,S027,Chemicals,72013.90142633503,14428.331204385651,13479.106856815504,143.37072085104631,67.33343484331743,38.30359361697537,34.28305301127323,264099.523860257,kWh,72013.90142633503,5.34263154015448,False,True
ESG109137,F002,Mumbai Plant,Mumbai,West,2025-10-01,S049,Maintenance,67029.7424576997,12721.033690413102,13694.84550011035,98.56562980795852,57.80781963003747,43.60970274150294,30.087761269202076,370779.1528255318,kWh,67029.7424576997,4.894523450969899,False,True
ESG109138,F004,Chennai Plant,Chennai,South,2026-01-01,S036,Chemicals,62745.90376312734,17281.96107134806,12345.330474320146,148.69138551546357,73.05096297810165,39.70105851863833,27.31080859986684,500137.31497560814,kWh,62745.90376312734,5.082561693560717,False,True
ESG109139,F002,Mumbai Plant,Mumbai,West,2025-12-01,S058,Chemicals,80041.12578991106,14554.074314942563,12991.6524221387,135.53894963291197,70.56105536541357,29.7703820520236,36.37471915943299,524741.1441121831,kWh,80041.12578991106,6.1609657639481865,False,True
ESG109140,F008,Jaipur Plant,Jaipur,North,2025-09-01,S017,Logistics,38058.68976778093,4230.939108478049,11760.713364300364,116.22225065834016,68.16518171979159,55.34081463751998,13.455157499054232,224102.02185093105,kWh,38058.68976778093,3.236086841747887,False,True
ESG109141,F006,Kolkata Plant,Kolkata,East,2025-09-01,S037,Logistics,80598.7736015145,12783.991975155632,13294.950985602703,298.80961092981204,221.15051392922945,30.3128376807359,37.37600287223366,131407.0883606046,kWh,80598.7736015145,6.062359589651447,False,True
ESG109142,F001,Delhi Plant,Delhi,North,2025-06-01,S022,Maintenance,40583.41493284128,16764.146305074057,12289.324274779656,117.10962603295629,94.90679021846452,38.30888935344653,11.723139855300174,517008.77409431554,kWh,40583.41493284128,3.3023308707157484,False,True
ESG109143,F003,Pune Plant,Pune,West,2025-06-01,S020,Raw Material,69341.76000122172,12722.96336821946,11660.438659010424,180.4434765742146,91.28741879853544,59.4446932729464,18.369501325284144,433806.9651226812,kWh,69341.76000122172,5.946753979760353,False,True
ESG109144,F001,Delhi Plant,Delhi,North,2025-05-01,S056,Raw Material,76704.7922652634,13581.003727126556,12889.563315407337,190.78118564772447,136.946181549659,55.769242449681904,34.85233946341783,564627.9504333368,kWh,76704.7922652634,5.950922493516559,False,True
ESG109145,F006,Kolkata Plant,Kolkata,East,2026-03-01,S021,Raw Material,74959.86828548176,12499.25047027698,9996.92605536833,202.15375462295108,147.323779679147,32.581641371905164,30.267864449491785,417325.853256166,kWh,74959.86828548176,7.498291761919,False,True
ESG109146,F002,Mumbai Plant,Mumbai,West,2025-12-01,S018,Packaging,87257.41428647593,15463.314913133569,11439.371016094528,264.1796202733607,157.1176085087594,43.239271895168216,22.994698699231265,455335.7742263718,kWh,87257.41428647593,7.6278157394938795,False,True
ESG109147,F002,Mumbai Plant,Mumbai,West,2025-05-01,S028,Logistics,70086.94483669776,13048.15702065692,11480.347810348552,134.91093727958835,95.43370822185778,47.487546066620816,35.001143083032616,644992.8888583913,kWh,70086.94483669776,6.104949605579055,False,True
ESG109148,F003,Pune Plant,Pune,West,2025-06-01,S037,Chemicals,58639.65889501867,15763.574405936462,18867.230215736163,182.3580636987601,132.6343591061212,17.880561376573116,26.64953432510813,435013.9107672136,kWh,58639.65889501867,3.108016291978587,False,True
ESG109149,F001,Delhi Plant,Delhi,North,2025-08-01,S055,Chemicals,61750.260961229615,16426.66940553339,11497.167686489069,189.7594173047882,150.04008587667178,39.13015884372568,22.9575860409947,475313.6546919352,kWh,61750.260961229615,5.370910701232584,False,True
ESG109150,F005,Ahmedabad Plant,Ahmedabad,West,2026-02-01,S050,Chemicals,51740.195689912645,7366.923678151961,16328.997550004737,198.86971022405072,115.40477193146054,35.73258753917319,25.18994232394661,262756.5180182412,kWh,51740.195689912645,3.1686082095038124,False,True
ESG109151,F008,Jaipur Plant,Jaipur,North,2025-07-01,S050,Raw Material,86926.92712418924,13097.266632046574,10088.49286281564,162.9418945576976,97.63864132389216,59.29263871771341,24.11675124363265,756696.6911694205,kWh,86926.92712418924,8.616443338586894,False,True
ESG109152,F003,Pune Plant,Pune,West,2025-08-01,S015,Packaging,64932.15683078956,13706.940031303233,10132.29640164617,239.40240420574708,210.88999201055287,34.514374844577674,33.809385120175016,691438.1180538365,kWh,64932.15683078956,6.408434401922962,False,True
ESG109153,F008,Jaipur Plant,Jaipur,North,2026-02-01,S035,Packaging,84564.43908788696,13203.816988126186,6670.219490466263,174.12462209580815,131.94846629744492,42.84298208295684,39.20312647903853,217397.4174293362,kWh,84564.43908788696,12.677909506389529,False,True
ESG109154,F003,Pune Plant,Pune,West,2025-07-01,S034,Logistics,35333.80385401019,14125.821517420069,13253.59345420051,182.93434609350092,158.85047923212068,48.23508336153577,14.198546997897129,659100.2501665478,kWh,35333.80385401019,2.6659791532093298,False,True
ESG109155,F002,Mumbai Plant,Mumbai,West,2025-12-01,S023,Maintenance,43841.30832581899,6823.091844586583,9856.30427630347,220.65231254544352,146.2312733028246,28.80263173951959,13.005513732214846,564614.5053254544,kWh,43841.30832581899,4.4480473711857975,False,True
ESG109156,F002,Mumbai Plant,Mumbai,West,2025-04-01,S048,Packaging,70804.79598233075,14027.058733403524,17368.629739535183,154.21740359776354,109.73199812904772,45.08514934389464,23.32149158021323,404233.573524092,kWh,70804.79598233075,4.076590787191575,False,True
ESG109157,F005,Ahmedabad Plant,Ahmedabad,West,2025-06-01,S053,Logistics,85724.23102571661,11720.63025035798,10885.472517159416,161.66817455851125,140.03190821096248,37.57909979781096,37.89779235881813,560296.5874051735,kWh,85724.23102571661,7.8751042630978505,False,True
ESG109158,F006,Kolkata Plant,Kolkata,East,2025-10-01,S022,Maintenance,21271.22283429109,16416.762332771796,14423.74715630427,163.23415855697476,111.74170906061076,43.999360157516094,8.67849143517754,545550.4764342518,kWh,21271.22283429109,1.4747362529156616,False,True
ESG109159,F003,Pune Plant,Pune,West,2025-11-01,S055,Maintenance,87068.54184998182,8476.70884098074,12412.297808437605,174.8464736727456,117.02301935317529,19.422505381183463,22.20512810779213,460230.054363705,kWh,87068.54184998182,7.014699711023253,False,True
ESG109160,F007,Hyderabad Plant,Hyderabad,South,2026-01-01,S052,Logistics,63690.88556329608,13242.895478098217,15450.61137206274,129.7737961085526,58.8698425859174,56.6601376157232,23.41848534862374,707240.7428142416,kWh,63690.88556329608,4.1222242945324306,False,True
ESG109161,F002,Mumbai Plant,Mumbai,West,2025-12-01,S024,Raw Material,93516.55581364586,9779.890579797824,12866.057163652966,188.04099840268583,161.17263697905713,53.62172977344344,51.297418654719,446198.2262962791,kWh,93516.55581364586,7.268470412041476,False,True
ESG109162,F001,Delhi Plant,Delhi,North,2026-03-01,S033,Packaging,28572.92095036513,8030.602620904583,13024.152633075617,234.3973927369604,171.23385456169217,32.77329825473406,14.35439195007661,303552.91088269703,kWh,28572.92095036513,2.193841070151657,False,True
ESG109163,F003,Pune Plant,Pune,West,2025-10-01,S058,Packaging,83836.28324932391,14097.472228346964,12376.97515663342,190.7398164110221,157.8218478441583,31.85386502870104,34.08456061380007,574879.8112781468,kWh,83836.28324932391,6.773568031635904,False,True
ESG109164,F007,Hyderabad Plant,Hyderabad,South,2025-12-01,S059,Raw Material,63035.12862244459,13317.269336974858,11403.96875489934,123.26494436918745,89.47727768823705,14.22644826811896,31.16057997465732,408642.5782978223,kWh,63035.12862244459,5.5274729330842485,False,True
ESG109165,F008,Jaipur Plant,Jaipur,North,2025-07-01,S010,Maintenance,50142.00989280378,12175.490030518387,12088.57873884397,237.58689928457133,115.71244493678098,45.82827230176022,15.733932159012916,629365.2227789096,kWh,50142.00989280378,4.1478829708643525,False,True
ESG109166,F006,Kolkata Plant,Kolkata,East,2026-02-01,S013,Logistics,48245.42728326765,10354.518269615775,11711.89109572478,132.98982712205463,83.65730924749023,47.92624437364213,19.55494201960496,566882.3548366632,kWh,48245.42728326765,4.11935415800432,False,True
ESG109167,F005,Ahmedabad Plant,Ahmedabad,West,2025-09-01,S050,Logistics,56100.48851825387,6818.050609883925,14126.01199707256,202.8733053141542,114.47382218564414,42.51744802990273,27.887976383072708,540873.3824339412,kWh,56100.48851825387,3.9714314648663755,False,True
ESG109168,F004,Chennai Plant,Chennai,South,2025-09-01,S009,Chemicals,50197.47827177992,8910.899575188714,15677.617037389871,157.74019269396564,88.31102647611607,55.47341500800069,24.866687481809198,761315.6717088053,kWh,50197.47827177992,3.201856388765137,False,True
ESG109169,F002,Mumbai Plant,Mumbai,West,2025-06-01,S044,Packaging,54422.1219256814,,18303.2357337358,180.59745342617256,147.84421524986533,74.6055262171119,28.88828170076952,508087.8589222008,kWh,54422.1219256814,2.9733607061276435,False,True
ESG109170,F001,Delhi Plant,Delhi,North,2025-12-01,S030,Logistics,65455.255267698616,12047.963229599629,18131.917624058675,236.58798337014932,134.65933143315425,35.342012816711346,20.28865213199981,521185.5274827279,kWh,65455.255267698616,3.6099466490432364,False,True
ESG109171,F006,Kolkata Plant,Kolkata,East,2025-05-01,S057,Chemicals,88944.1579725496,3644.291287873833,11935.031213776414,309.21583917969167,196.4228727743617,25.32161911788904,48.21541288556716,382661.66889244114,kWh,88944.1579725496,7.452360733659648,False,True
ESG109172,F006,Kolkata Plant,Kolkata,East,2026-03-01,S042,Raw Material,64084.08618075887,8583.037403179507,11029.989779705304,176.7943991444845,103.06104358935178,46.0490716595862,23.95281748718569,497880.2169978076,kWh,64084.08618075887,5.809985998234629,False,True
ESG109173,F002,Mumbai Plant,Mumbai,West,2025-11-01,S041,Chemicals,73330.81522309723,11541.493574642103,10524.580164165043,113.45542224096494,96.25860926195088,48.50969534978647,37.90150277489405,270714.03778133035,kWh,73330.81522309723,6.967576290860516,False,True
ESG109174,F004,Chennai Plant,Chennai,South,2026-03-01,S048,Packaging,61199.32543458942,6128.894688405219,9973.11914443918,198.4979263793433,145.43290452943972,37.93097397083783,28.543554624286163,437721.65441143984,kWh,61199.32543458942,6.136427786357388,False,True
ESG109175,F007,Hyderabad Plant,Hyderabad,South,2026-03-01,S036,Chemicals,49405.40446986554,10592.675002880664,12052.832041053354,95.1937467226021,51.42199946904496,12.583700852870903,14.347928584953522,508867.9005914328,kWh,49405.40446986554,4.099070185462218,False,True
ESG109176,F008,Jaipur Plant,Jaipur,North,2026-03-01,S040,Packaging,63835.28051271262,12163.85871527206,14969.068513216544,212.64234022601025,165.861995163262,24.615783782627705,26.77941594873223,564713.8655197974,kWh,63835.28051271262,4.264479146204117,False,True
ESG109177,F001,Delhi Plant,Delhi,North,2025-11-01,S015,Logistics,78914.97894950681,11176.63216712199,17452.333507556592,242.74366374889576,184.63477065091843,18.881659412893036,37.81070083964505,161001.77057807887,kWh,78914.97894950681,4.5217436920591645,False,True
ESG109178,F007,Hyderabad Plant,Hyderabad,South,2025-09-01,S058,Packaging,65770.79212098931,10975.933025304825,12382.368201708246,164.06099640990925,106.85434533719844,60.487607848798426,20.884465402132054,454113.4187398183,kWh,65770.79212098931,5.311648874398332,False,True
ESG109179,F007,Hyderabad Plant,Hyderabad,South,2026-03-01,S014,Packaging,66163.73697378585,13713.421965585969,15511.78977444039,187.51118504943943,152.51568116887458,47.98402687494399,28.792111554423297,687570.3610698816,kWh,66163.73697378585,4.265383810371605,False,True
ESG109180,F007,Hyderabad Plant,Hyderabad,South,2025-07-01,S001,Packaging,41271.26817284688,9559.687177250033,9953.2963747005,96.84311019416629,75.83212552964397,37.955900727017,15.26624407936553,693927.8083471083,kWh,41271.26817284688,4.146492440208157,False,True
ESG109181,F007,Hyderabad Plant,Hyderabad,South,2026-02-01,S032,Raw Material,91329.39616604336,8298.136673346939,7522.593828729327,191.8015311901041,137.1936552479611,29.379915755794972,44.066863111036405,771895.9492571342,kWh,91329.39616604336,12.140678899510675,False,True
ESG109182,F002,Mumbai Plant,Mumbai,West,2025-04-01,S003,Maintenance,43081.90773154648,12833.13444750287,11572.284463019572,227.48398411155824,178.92652472779122,28.36584007569492,19.097185976022622,559381.649370675,kWh,43081.90773154648,3.7228524643702943,False,True
ESG109183,F008,Jaipur Plant,Jaipur,North,2025-08-01,S029,Raw Material,72399.67028022211,10535.28756091884,8828.41206089276,133.37897095346528,70.9737011754976,19.31592210453024,28.01831485007544,356865.8281149127,kWh,72399.67028022211,8.200757937084871,False,True
ESG109184,F006,Kolkata Plant,Kolkata,East,2025-09-01,S015,Maintenance,64639.27201133725,10738.263614050777,9209.49986721474,158.21319993163448,108.92537752299503,45.78577786371388,25.98096367281544,275732.88556706463,kWh,64639.27201133725,7.018760295708254,False,True
ESG109185,F003,Pune Plant,Pune,West,2026-01-01,S041,Chemicals,54440.84669209515,10252.488251079183,13024.343931181204,132.66696001905868,115.55780924434556,41.01317917581044,21.029269857470407,635816.9886951649,kWh,54440.84669209515,4.179930058646555,False,True
ESG109186,F007,Hyderabad Plant,Hyderabad,South,2025-09-01,S045,Maintenance,100657.27231977784,8824.37647844368,15479.828196324102,192.9775217436577,170.4524642937352,38.53831215976099,34.81282509292842,408062.710711834,kWh,100657.27231977784,6.502479939905295,False,True
ESG109187,F006,Kolkata Plant,Kolkata,East,2025-04-01,S004,Raw Material,31692.80580776649,8488.894392630318,11624.570751893863,123.6959391094698,67.09318068730609,24.914731403978383,11.19386012626045,398118.3837398486,kWh,31692.80580776649,2.72636353498069,False,True
ESG109188,F002,Mumbai Plant,Mumbai,West,2026-02-01,S002,Maintenance,59768.46893748143,10720.514869162607,8636.42895229026,230.918767170354,195.7743588232597,41.58216028908665,18.1976577248006,529941.6903538895,kWh,59768.46893748143,6.920507222100365,False,True
ESG109189,F004,Chennai Plant,Chennai,South,2025-04-01,S056,Maintenance,65236.53363061153,10440.392898927035,14973.91083772321,193.1508600459236,105.23472522906356,44.611722563539146,29.34399688250112,573229.2177578434,kWh,65236.53363061153,4.356679716982392,False,True
ESG109190,F006,Kolkata Plant,Kolkata,East,2026-03-01,S054,Raw Material,81912.0294844853,10962.1546330639,8802.925276248307,116.93450990770292,56.04594311762741,44.74021125505904,34.49851790436395,591853.582368309,kWh,81912.0294844853,9.305091990897276,False,True
ESG109191,F004,Chennai Plant,Chennai,South,2025-12-01,S042,Packaging,47544.94108518405,11508.042849057309,8902.372241702276,144.7009349638493,128.38511024772777,38.53331546844821,21.11027794669169,305455.24558536336,kWh,47544.94108518405,5.340704678969107,False,True
ESG109192,F008,Jaipur Plant,Jaipur,North,2025-11-01,S058,Packaging,64841.62069571421,12404.365309166016,11994.200657070149,85.2299775715131,71.4535930225681,39.18030487473087,33.18959595730217,569086.6353426444,kWh,64841.62069571421,5.406081034461635,False,True
ESG109193,F003,Pune Plant,Pune,West,2025-08-01,S002,Raw Material,61644.14451521203,9561.938172031749,13165.941738099931,165.22581068340648,78.43749284191657,40.32958582406772,24.307528759041634,256711.24374336112,kWh,61644.14451521203,4.682091546617183,False,True
ESG109194,F007,Hyderabad Plant,Hyderabad,South,2025-07-01,S047,Raw Material,50038.85030275896,8341.190782983831,9872.708074210635,190.8122352425171,141.27185410173988,11.942582776598464,21.5795782136408,417257.60087712266,kWh,50038.85030275896,5.068401691474077,False,True
ESG109195,F005,Ahmedabad Plant,Ahmedabad,West,2026-02-01,S041,Logistics,108494.89410743272,12173.073223412155,15312.689159154244,244.46564170941627,141.03598545921102,69.17326977103495,54.67235504193785,577195.0423282265,kWh,108494.89410743272,7.0852933132631515,False,True
ESG109196,F003,Pune Plant,Pune,West,2025-07-01,S027,Chemicals,62150.27720592584,7040.7526663068,15066.374982390122,178.274892037375,154.52789133318112,50.13356602776068,21.57984773214677,522349.4954734173,kWh,62150.27720592584,4.125098258776137,False,True
ESG109197,F007,Hyderabad Plant,Hyderabad,South,2025-04-01,S031,Maintenance,47161.92729569618,9230.651247379765,11308.768944071846,184.38881145234583,119.4420954637796,38.90021242819284,19.20455257023637,435294.7273206129,kWh,47161.92729569618,4.170385612168587,False,True
ESG109198,F005,Ahmedabad Plant,Ahmedabad,West,2026-02-01,S031,Maintenance,62216.44934262434,11050.019115131983,14974.046079411044,69.93965166654915,36.844606574523056,27.35877780552609,27.553737563035448,536854.9731258765,kWh,62216.44934262434,4.154952443225781,False,True
ESG109199,F007,Hyderabad Plant,Hyderabad,South,2026-02-01,S017,Logistics,68738.77792533535,13769.359562780654,9710.10348985887,122.25795474988544,83.4390904070781,36.81395782930044,21.08766738585955,717148.6218955293,kWh,68738.77792533535,7.079098384185649,False,True
ESG109200,F006,Kolkata Plant,Kolkata,East,2026-03-01,S060,Raw Material,55187.88219732088,14464.559358826986,14646.88481772728,171.84226861477632,98.2791887706596,52.332655221452086,15.631076553584558,284075.1466770434,kWh,55187.88219732088,3.7678921411689132,False,True
ESG109201,F004,Chennai Plant,Chennai,South,2025-09-01,S034,Raw Material,41560.23103067868,12861.02370219728,13093.389774564424,201.06337918277777,165.9253813831182,36.70478783262192,21.80880293216361,518166.4079150925,kWh,41560.23103067868,3.1741383817515856,False,True
ESG109202,F004,Chennai Plant,Chennai,South,2025-11-01,S012,Logistics,66607.1772023879,9755.957111110038,8236.275924115947,145.4653214171408,67.54478443365794,50.87514723612743,27.24279307827281,353294.24092287326,kWh,66607.1772023879,8.087050241646352,False,True
ESG109203,F004,Chennai Plant,Chennai,South,2025-08-01,S018,Chemicals,42899.87877820717,9334.70276628577,13175.232296761003,150.26203867326646,98.25131944290828,39.30420691929219,15.745496131463586,439586.7046923874,kWh,42899.87877820717,3.2561003716612773,False,True
ESG109204,F001,Delhi Plant,Delhi,North,2025-11-01,S019,Packaging,25919.0231656338,14467.9461233621,13734.59919960047,143.84953002781103,96.38604620975543,27.464243066283696,11.231982998863332,376029.3110108645,kWh,25919.0231656338,1.8871335660372066,False,True
ESG109205,F003,Pune Plant,Pune,West,2026-03-01,S039,Maintenance,41628.25448847603,17239.945970114175,12684.591143008114,203.60106633544652,120.47373968322438,31.487686726521822,10.802393802595809,150051.44622387184,kWh,41628.25448847603,3.2817971047826777,False,True
ESG109206,F001,Delhi Plant,Delhi,North,2025-08-01,S017,Logistics,48113.14317099464,8708.321104378214,11797.320059210431,184.95197877523736,139.22543971662185,42.74440547210864,25.52579119357972,399200.1704803743,kWh,48113.14317099464,4.078311254549005,False,True
ESG109207,F004,Chennai Plant,Chennai,South,2026-03-01,S042,Maintenance,84547.29184967445,13764.566909291529,14426.089658384984,196.81804045230717,174.2968298215106,12.934863753327868,23.539782856406276,207501.3753777662,kWh,84547.29184967445,5.860721363292817,False,True
