record_id,facility_id,facility_name,city,region,reporting_month,supplier_id,supplier_type,energy_kwh,water_m3,production_units,waste_tonnes,recycled_waste_tonnes,scope1_tco2e,scope2_tco2e,supplier_spend_inr,energy_unit
ESG112915,F003,Pune Plant,Pune,West,2025-06-01,S050,Packaging,69803.42177388923,12352.28354996559,8918.032037872239,206.7444730588613,133.88433105209592,63.98301361569625,37.42954520475582,347111.1381121768,kWh
ESG112916,F005,Ahmedabad Plant,Ahmedabad,West,2026-02-01,S049,Logistics,40678.500900152125,10969.939054802315,8485.45003051964,149.3760314048694,81.26976732709392,40.56583536996288,14.700424678171577,356290.3459920129,kWh
ESG112917,F006,Kolkata Plant,Kolkata,East,2026-03-01,S038,Logistics,83818.13303348213,12572.466805722888,6402.106285030722,109.13153210840571,95.72093143227845,29.455156968422045,28.695041226666728,421311.2492017837,kWh
ESG112918,F001,Delhi Plant,Delhi,North,2025-05-01,S030,Chemicals,83221.04024238678,9665.975344496113,12482.778044827659,138.94884556885413,65.74810967211371,24.826506786916774,35.974236391749145,450431.6879968714,kWh
ESG112919,F001,Delhi Plant,Delhi,North,2025-10-01,S042,Chemicals,53841.45312066513,8267.140186634942,13565.6701656909,144.90197306158996,103.26382550378106,46.89698113594525,15.142778949827699,635087.0816386391,kWh
ESG112920,F007,Hyderabad Plant,Hyderabad,South,2025-04-01,S014,Chemicals,45802.01131652866,13221.18945424449,16734.89307775813,310.23687488247515,167.9380520897518,56.510669492806485,23.80193503957372,199953.85617541266,kWh
ESG112921,F005,Ahmedabad Plant,Ahmedabad,West,2025-11-01,S010,Maintenance,73001.89757660229,10313.162107621394,12354.806925619296,215.94980336955416,182.76703439370786,38.40450562068603,24.771099099596285,487483.4761182758,kWh
ESG112922,F003,Pune Plant,Pune,West,2025-04-01,S001,Chemicals,115107.25048224445,11355.543751775207,15534.295310456051,248.05580947923363,131.6340639962317,41.53021291540937,46.10257753774143,520452.061591455,kWh
ESG112923,F004,Chennai Plant,Chennai,South,2025-04-01,S056,Logistics,57285.23401013442,8767.171558030026,11900.963049372638,170.10087718464445,122.0145332306851,37.73051617784926,19.787060218581086,419121.8659748155,kWh
ESG112924,F005,Ahmedabad Plant,Ahmedabad,West,2026-02-01,S030,Maintenance,72783.89644554537,10015.447027947606,7836.932705014892,200.54991188916628,156.7527212773089,29.08356346099649,18.946542564071493,303866.38469299563,kWh
ESG112925,F007,Hyderabad Plant,Hyderabad,South,2025-05-01,S034,Logistics,54688.96859780523,15109.257463976639,13171.065536041486,129.86372119869446,76.85961128240143,29.8035890587489,13.921486324778876,487352.76364151837,kWh
ESG112926,F008,Jaipur Plant,Jaipur,North,2025-07-01,S010,Maintenance,72157.67532208297,13863.887748865192,10784.868941190365,248.6791611961062,134.6400210322711,35.72504852968533,25.191961685345063,276471.09112090926,kWh
ESG112927,F005,Ahmedabad Plant,Ahmedabad,West,2025-04-01,S010,Maintenance,72109.08232636546,,12772.187249169987,59.01281198448753,34.8211861688872,38.27268009005837,22.171187000327876,277208.694847969,kWh
ESG112928,F007,Hyderabad Plant,Hyderabad,South,2025-09-01,S046,Raw Material,37214.66573984868,3965.5590168347762,10343.198555710429,202.2944089224343,136.40052209914876,29.75419546022709,16.05343430828165,304106.4105269963,kWh
ESG112929,F007,Hyderabad Plant,Hyderabad,South,2025-09-01,S019,Raw Material,59233.981077459655,8617.857011712626,12225.936687472798,185.38460820072913,159.6636928626614,48.282777798607555,17.282774918888208,660498.034351291,kWh
ESG112930,F001,Delhi Plant,Delhi,North,2025-07-01,S046,Packaging,47786.33681400461,19553.234703682847,8373.274901841953,218.00765614107175,123.75931204854037,43.31326055255716,16.974475243406403,170939.91699608014,kWh
ESG112931,F007,Hyderabad Plant,Hyderabad,South,2025-09-01,S047,Logistics,50765.69326330148,15260.43360073445,8988.478768592302,111.12160176157617,97.64417455583973,28.484083303327978,26.438066733771542,330544.08277303993,kWh
ESG112932,F001,Delhi Plant,Delhi,North,2025-04-01,S030,Chemicals,37764.73100015024,11866.420484025726,19019.660587362756,173.00577291514105,154.47781485010094,41.63861438494558,11.449619209280751,596213.4041003675,kWh
ESG112933,F003,Pune Plant,Pune,West,2025-07-01,S001,Logistics,63355.59723550527,13434.069046100974,12035.205461186539,148.51122514459777,116.2630680428393,35.026935098073096,21.259882533736278,424025.9950187097,kWh
ESG112934,F001,Delhi Plant,Delhi,North,2025-12-01,S045,Packaging,48013.302234258634,9484.94818776447,11508.222069733452,202.12442895654075,121.33106736724508,43.2369228642485,22.23263076589353,600570.28344533,kWh
ESG112935,F001,Delhi Plant,Delhi,North,2025-11-01,S022,Chemicals,72806.87291651794,11868.064332841097,13244.82384339665,141.1577061839408,120.02378572775234,27.60937028237396,31.40323178939949,659711.0113231421,kWh
ESG112936,F006,Kolkata Plant,Kolkata,East,2025-05-01,S020,Logistics,57438.602975439695,10149.308298186706,11855.161200992414,85.63372446187594,69.41471788115338,63.0644402717053,21.422816610951088,595697.5836772929,kWh
ESG112937,F004,Chennai Plant,Chennai,South,2025-09-01,S019,Packaging,13874.35174051817,11471.975931007479,19523.6007299954,187.88651074078666,136.46884543248996,28.660439530624338,6.412017935212213,384222.01690927014,kWh
ESG112938,F005,Ahmedabad Plant,Ahmedabad,West,2025-12-01,S002,Raw Material,71725.89531742324,11831.414822969056,6672.760102164998,196.54417314879342,110.56073967199332,28.615510015936476,21.7695348413851,644609.1762540004,kWh
ESG112939,F005,Ahmedabad Plant,Ahmedabad,West,2025-04-01,S012,Packaging,57635.05007603372,10102.693248470689,12848.300905145996,246.7721650560781,142.65683960541034,49.54844749395181,24.647172525449445,58178.37879528041,kWh
ESG112940,F002,Mumbai Plant,Mumbai,West,2025-04-01,S014,Packaging,64968.128959987014,10032.883433321855,7670.7895241602755,195.03575458004482,124.89069538922652,24.8844512964047,23.399089324609633,580100.9750506997,kWh
ESG112941,F001,Delhi Plant,Delhi,North,2025-04-01,S043,Raw Material,52069.31476189939,13319.796679751928,12257.950396958235,147.38974497823247,122.14592524505318,47.65651606162889,19.484450585715326,335882.794869459,kWh
ESG112942,F002,Mumbai Plant,Mumbai,West,2025-08-01,S044,Packaging,102808.16610393251,11665.80319758063,13799.700359806598,157.471529897974,80.35104994678852,8.295050514835918,40.32559979453409,424195.1906865653,kWh
ESG112943,F001,Delhi Plant,Delhi,North,2025-07-01,S049,Chemicals,69452.8248650502,14199.39518196092,14134.34547864726,184.4445182380274,163.92630233564705,32.26080494782114,37.691500326490385,135902.6369299618,kWh
ESG112944,F001,Delhi Plant,Delhi,North,2026-01-01,S023,Maintenance,46813.88674097732,16895.429177123748,18193.911580875643,125.57844380132782,96.19900169299387,45.72095278305804,11.809300020006829,604021.7116448812,kWh
ESG112945,F003,Pune Plant,Pune,West,2025-12-01,S019,Logistics,56527.52385239465,5787.1670098591885,12674.41737426689,212.82515674242927,114.26575099132356,24.176902331780255,29.14473656432023,486151.35333123244,kWh
ESG112946,F003,Pune Plant,Pune,West,2026-03-01,S049,Packaging,95728.2230147452,14651.940516231718,12480.499056783068,164.98608505221355,115.1840322534172,39.13660293851865,38.129444925910185,443748.1532393204,kWh
ESG112947,F008,Jaipur Plant,Jaipur,North,2025-04-01,S026,Logistics,57313.85381650379,11047.534003131146,9867.245742471017,232.01211663731667,139.3257981049425,33.884539448901535,28.888697747684372,488127.0786267413,kWh
ESG112948,F006,Kolkata Plant,Kolkata,East,2025-07-01,S044,Logistics,79352.25809933257,12853.909755073217,12461.90083037357,183.85393759763784,106.3470647372837,39.328236956119426,28.103561980487903,184134.71122396248,kWh
ESG112949,F005,Ahmedabad Plant,Ahmedabad,West,2025-04-01,S056,Maintenance,46534.21352308495,8679.076030988374,7420.39995219723,184.2752945122482,112.60611240491248,58.0444481953656,14.478390627341433,200410.26392284982,kWh
ESG112950,F003,Pune Plant,Pune,West,2025-04-01,S001,Chemicals,87192.57971085045,12010.978732683212,8860.918604615385,61.78775469950267,48.10181488733777,31.301497606018163,23.742572820884718,422688.829486211,kWh
ESG112951,F006,Kolkata Plant,Kolkata,East,2025-05-01,S001,Logistics,83642.85442614835,13601.047083503463,11068.969957661157,154.75034450336858,122.21401608440026,37.574306076368806,31.670242326187864,642093.9500605101,kWh
ESG112952,F001,Delhi Plant,Delhi,North,2025-12-01,S051,Packaging,52203.29955401213,11437.157073216607,15570.93572320426,114.94306120390684,86.65223798175018,36.05596655799322,16.768080334767067,764678.1602183061,kWh
ESG112953,F001,Delhi Plant,Delhi,North,2026-01-01,S026,Logistics,78117.66709658803,6807.508028242207,10695.675210799194,205.4355918191458,177.23940611822715,16.27042879328439,29.62670977078369,522459.50388919853,kWh
ESG112954,F008,Jaipur Plant,Jaipur,North,2025-11-01,S029,Logistics,59787.08497718928,10626.268151749948,11952.592963122734,160.89360603110254,120.33174042901392,39.671865556579775,18.194356860235978,520641.7078445796,kWh
ESG112955,F006,Kolkata Plant,Kolkata,East,2025-04-01,S060,Logistics,56812.71374858148,12726.121459372152,8671.13568334471,247.12180146272652,167.5335363010463,37.880526632273074,27.630005806780463,484891.74400846707,kWh
ESG112956,F001,Delhi Plant,Delhi,North,2025-11-01,S028,Packaging,78982.83926876035,10263.751753449462,15408.159635492253,232.48940002876387,192.3310713222879,27.290292535076837,19.821835212784805,499767.7696156717,kWh
ESG112957,F006,Kolkata Plant,Kolkata,East,2025-11-01,S019,Maintenance,58190.72809633347,12640.338062495719,11201.287403515627,165.22501678869835,99.18523772412956,41.813662030422606,17.850963775563017,355572.5177926374,kWh
ESG112958,F002,Mumbai Plant,Mumbai,West,2025-10-01,S032,Packaging,60053.01719496991,12111.506032484274,13658.829567594317,144.6213362833088,81.68052456878455,32.329592176615705,22.084533326319583,271063.4281100128,kWh
ESG112959,F002,Mumbai Plant,Mumbai,West,2026-01-01,S055,Logistics,48762.70390314055,12824.636318397077,14751.360814996973,311.44962439666773,181.0591639184605,39.87138188121208,16.57711625201421,163888.95551468246,kWh
ESG112960,F006,Kolkata Plant,Kolkata,East,2025-10-01,S006,Packaging,78276.09459795311,9574.993795173325,13116.780066504038,216.3394353706039,187.05626785313328,32.563394909609116,37.245384565214714,373854.02381580777,kWh
ESG112961,F002,Mumbai Plant,Mumbai,West,2026-03-01,S028,Packaging,57286.9639750955,12696.025708354504,10413.483607762882,181.45152818810334,155.41903041340643,42.60375842196424,31.285139125377853,543938.5443188343,kWh
ESG112962,F008,Jaipur Plant,Jaipur,North,2025-06-01,S051,Chemicals,56896.82514049546,7720.851532947421,9292.43348745094,150.09578734233858,107.54497194357191,25.755705016183562,28.395601942662676,569630.8167983982,kWh
ESG112963,F006,Kolkata Plant,Kolkata,East,2025-07-01,S012,Logistics,55458.87612460728,7933.389044460095,13948.71746000988,178.4680437313543,126.98455469678727,39.674768306147605,17.28202542353088,581631.5071221025,kWh
ESG112964,F008,Jaipur Plant,Jaipur,North,2025-06-01,S027,Chemicals,82775.20944584403,8843.95400535854,17643.15894909914,194.1780018003622,120.49258881687264,23.784700222414514,26.88901572742448,651456.1638525885,kWh
ESG112965,F006,Kolkata Plant,Kolkata,East,2025-05-01,S012,Logistics,42818.50669506096,12758.242551575393,8135.580305280677,218.57823766065894,136.4041937965684,55.277130103874384,19.859350549704782,304706.86781099054,kWh
ESG112966,F003,Pune Plant,Pune,West,2025-08-01,S030,Maintenance,38915.56134805131,10088.786707511063,8682.8133735537,127.1040350433021,109.29812277763622,63.763440459246006,20.64159719138983,496314.7752792035,kWh
ESG112967,F004,Chennai Plant,Chennai,South,2025-09-01,S044,Logistics,81469.10992241668,6767.601991556646,7674.895664769033,223.28465760337326,183.97040999581,17.419858154657113,29.467600099890333,577337.2233931328,kWh
ESG112968,F007,Hyderabad Plant,Hyderabad,South,2025-09-01,S060,Chemicals,65973.27573668875,11721.053468232432,14470.057548836896,292.88490079600194,143.7921176426098,42.32202802562618,25.417730718153095,707789.9061020529,kWh
ESG112969,F006,Kolkata Plant,Kolkata,East,2026-02-01,S027,Raw Material,71899.30159664579,16622.04933325352,10018.029459281315,190.3245014182208,97.44763174841724,22.345959381516646,28.731489475859217,481968.97724260844,kWh
ESG112970,F004,Chennai Plant,Chennai,South,2025-11-01,S046,Chemicals,58929.82542874648,12501.36868422357,5416.477711757754,136.3529822002823,78.95271174544607,23.276262335731687,15.394147088802644,729085.2882124418,kWh
ESG112971,F006,Kolkata Plant,Kolkata,East,2026-03-01,S040,Maintenance,91156.86524759769,11808.062293300949,8359.642899204273,244.7384935473364,126.24387170192716,38.99102904224179,42.2714274526275,525648.905383928,kWh
ESG112972,F008,Jaipur Plant,Jaipur,North,2025-06-01,S035,Logistics,61380.50348735617,10803.745535177579,10207.380857683587,287.26753116031347,244.8013342871468,54.13374453458216,27.71685151833307,594846.3314188563,kWh
ESG112973,F008,Jaipur Plant,Jaipur,North,2025-08-01,S013,Logistics,68286.90243546086,9225.053594536956,13361.252667795758,95.02879133122485,59.22903320890994,61.405158685882654,34.172566359948775,527975.2816161178,kWh
ESG112974,F008,Jaipur Plant,Jaipur,North,2026-01-01,S030,Logistics,476305.3104300315,10362.35524430417,11180.225706297138,120.57370721754101,90.59221333132703,44.048496857756575,15.446873636078852,398287.60514376755,kWh
ESG112975,F005,Ahmedabad Plant,Ahmedabad,West,2025-08-01,S005,Logistics,76761.19528246796,7126.626833153883,11177.866928306912,213.44626401700833,152.55815672777786,31.990563410988873,35.6275371425217,736052.8352865833,kWh
ESG112976,F007,Hyderabad Plant,Hyderabad,South,2025-12-01,S045,Packaging,82613.97834986544,13437.31877176046,15082.502302481898,208.3284889225219,131.88529259261654,40.53212298901107,27.52839801857168,414421.505816357,kWh
ESG112977,F005,Ahmedabad Plant,Ahmedabad,West,2025-06-01,S042,Maintenance,86245.89228528264,11949.24639592363,12096.885170422931,117.73611970682512,101.63852768992058,23.27095942590227,39.83470351160518,485318.0225121711,kWh
ESG112978,F006,Kolkata Plant,Kolkata,East,2025-10-01,S035,Maintenance,62609.71759372989,15392.564540124984,14054.42266797103,208.44914754581615,184.48855377156536,27.82737541654801,30.1899981185407,463277.21078736027,kWh
ESG112979,F006,Kolkata Plant,Kolkata,East,2025-05-01,S038,Packaging,30229.105157488986,8270.679786968596,8244.188404760696,111.62462471938971,51.80187623619902,37.34140187364402,16.522719562368533,442002.7230396102,kWh
ESG112980,F006,Kolkata Plant,Kolkata,East,2026-01-01,S004,Packaging,78667.19141569287,8284.976603861558,16692.64683759037,245.45079746843015,184.8308519923277,42.05624276272453,20.313550172361136,683526.4949605966,kWh
ESG112981,F003,Pune Plant,Pune,West,2025-09-01,S046,Packaging,69954.72388372649,12292.32971007822,9403.753272228183,142.0867589388351,82.4580362976409,7.365003669035268,24.67878501167546,237610.5915098907,kWh
ESG112982,F005,Ahmedabad Plant,Ahmedabad,West,2025-06-01,S058,Maintenance,48380.889837267096,15279.231638710544,10186.48543279726,191.33839571596937,149.39558583395672,47.95188625572935,26.209343828440794,472523.07465463877,kWh
ESG112983,F007,Hyderabad Plant,Hyderabad,South,2025-09-01,S050,Logistics,85556.98266234044,9417.207972262848,4469.333576878761,177.87415271449711,155.15781504540072,0.5570054372184998,38.64868320666115,599428.0006642957,kWh
ESG112984,F003,Pune Plant,Pune,West,2025-11-01,S010,Logistics,85188.32449118883,12803.060592894319,13456.74352575255,94.62892547781661,42.62017260871769,28.07559938237503,23.253334509999124,363646.1536090209,kWh
ESG112985,F008,Jaipur Plant,Jaipur,North,2025-05-01,S052,Packaging,29297.588998797117,11708.24677022563,13260.890184009637,230.89851239389384,195.33298210560955,33.97609594627207,13.262129187953468,367010.0434560608,kWh
ESG112986,F006,Kolkata Plant,Kolkata,East,2025-12-01,S020,Raw Material,60269.784494586966,12887.154115634734,12540.481462325475,26.591425042690105,20.551621986840004,43.711267838905535,16.789571780971176,318100.36818942765,kWh
ESG112987,F002,Mumbai Plant,Mumbai,West,2025-04-01,S019,Logistics,59805.05180740199,14635.645065057271,9153.66280265901,166.72357169734153,100.87911889934712,34.9620408412828,23.29641828842215,531051.5941044862,kWh
ESG112988,F002,Mumbai Plant,Mumbai,West,2025-05-01,S006,Chemicals,82372.34825336933,12228.17492881542,5989.012799427759,323.9029927142666,171.77731187057543,39.4065704102213,23.463504884408803,,kWh
ESG112989,F005,Ahmedabad Plant,Ahmedabad,West,2026-02-01,S057,Maintenance,58543.94156916665,13822.289674790716,10493.16284229762,193.19602327132978,118.42501203309477,36.70461994617946,25.88265313692316,265908.8507708779,kWh
ESG112990,F001,Delhi Plant,Delhi,North,2025-11-01,S051,Packaging,61606.247163848224,9125.723716582379,10346.89351544847,19.78095539623709,17.58486681497182,60.38351823986213,17.555643891538782,252685.9797572841,kWh
ESG112991,F006,Kolkata Plant,Kolkata,East,2025-07-01,S040,Chemicals,25018.699792897023,13817.523768640041,8239.687865155398,93.2481928314516,72.69875046175923,52.62866222401617,7.403607182025967,375242.6029205222,kWh
ESG112992,F002,Mumbai Plant,Mumbai,West,2026-01-01,S006,Maintenance,82744.15101800239,10841.651564646496,12812.988951637182,129.2471140556684,107.48688340985035,46.47998070312993,31.681000043070338,331810.7612955097,kWh
ESG112993,F001,Delhi Plant,Delhi,North,2026-02-01,S032,Chemicals,66891.92798649298,11700.82263007984,6900.904399981823,253.7105045775042,158.56900443507854,53.10360556215666,22.619453019608706,526930.9304045576,kWh
ESG112994,F001,Delhi Plant,Delhi,North,2026-01-01,S009,Maintenance,59217.632912682784,5207.76214389173,11114.239211782151,154.49773617554027,124.5964798785456,65.59810973391396,20.76460373203509,549346.3588531503,kWh
ESG112995,F002,Mumbai Plant,Mumbai,West,2025-12-01,S032,Logistics,53339.77919444245,7810.073741394132,12453.538929338718,252.67214430588876,211.47984384054666,43.90247854930382,14.675762390874175,253554.99544637938,kWh
ESG112996,F008,Jaipur Plant,Jaipur,North,2025-07-01,S057,Chemicals,61401.145924978795,11280.867910919565,6752.067268032266,270.43786650759046,218.48547442555244,46.040586813011046,17.53722464643859,436087.2643244031,kWh
ESG112997,F004,Chennai Plant,Chennai,South,2025-07-01,S020,Raw Material,68399.42735421719,11898.362966444332,11797.20812164737,209.42963973042598,163.19038159832573,37.66101969401584,37.09681293581404,710416.868252513,kWh
ESG112998,F003,Pune Plant,Pune,West,2025-09-01,S023,Maintenance,59246.295395422865,12219.83173727339,12659.297465047312,195.0844383133359,144.67880019138403,33.0971162701279,31.550773892196418,577152.9195477947,kWh
ESG112999,F006,Kolkata Plant,Kolkata,East,2025-07-01,S036,Packaging,80894.83380433384,12629.121632517668,17019.622531917736,134.1994703028262,78.7000262209355,49.13568244904053,43.27649390697335,427298.1398026079,kWh
ESG113000,F005,Ahmedabad Plant,Ahmedabad,West,2025-08-01,S013,Logistics,61569.41528328732,7108.484400484454,13871.58292973905,108.97012344437567,94.15496564198227,38.070709238055706,25.93029065314587,106792.77159216092,kWh
ESG113001,F005,Ahmedabad Plant,Ahmedabad,West,2025-12-01,S017,Packaging,63.008856586121325,16293.605372234484,9239.125048007594,223.38837696183163,114.37641687528614,54.99848421191772,21.02194876255189,449598.28686628013,MWh
ESG113002,F002,Mumbai Plant,Mumbai,West,2025-08-01,S015,Packaging,69578.90427747251,13014.132601200356,12708.939167396624,267.1529118143049,181.1063586394364,49.327427371106964,33.70230246335043,394607.2362536148,kWh
ESG113003,F002,Mumbai Plant,Mumbai,West,2025-10-01,S033,Packaging,50101.02112495845,5224.13223180033,9658.623950344845,170.9160062961214,137.67466980085638,38.67176722020748,23.086506842229994,409397.04193002277,kWh
ESG113004,F006,Kolkata Plant,Kolkata,East,2025-04-01,S030,Raw Material,96012.51430044534,9794.016132464536,13904.798349389606,117.75918371418291,66.58666901210246,42.58280723079069,42.26139159340228,497565.3586480473,kWh
ESG113005,F006,Kolkata Plant,Kolkata,East,2025-04-01,S046,Maintenance,44545.00884791491,8148.408725263399,14420.06273570131,149.6067348148948,100.84662439876882,44.435934157647566,22.08555986189549,519737.05339623074,kWh
ESG113006,F005,Ahmedabad Plant,Ahmedabad,West,2025-08-01,S051,Raw Material,43382.712761650364,11164.944418458406,8278.284202672545,204.8378331679155,136.6983895028297,27.85618021330263,15.010227357599254,786375.274173205,kWh
ESG113007,F008,Jaipur Plant,Jaipur,North,2026-01-01,S059,Raw Material,80471.24571984919,12411.3465115846,6002.850941613034,200.23803938328297,97.17934286070728,61.74178238839878,28.81413382727556,410484.002921119,kWh
ESG113008,F003,Pune Plant,Pune,West,2025-11-01,S021,Logistics,69207.5590650556,6907.938533999408,15138.331432598503,65.65894574316296,57.0967791532942,31.603797269434057,29.363064520480233,447561.0116474585,kWh
ESG113009,F003,Pune Plant,Pune,West,2026-03-01,S021,Logistics,101696.9726105961,14324.254356265054,11319.5498789354,185.50709825969784,126.16628270673635,44.58021975447451,49.79294365382569,323854.7611422853,kWh
ESG113010,F002,Mumbai Plant,Mumbai,West,2025-10-01,S016,Logistics,92769.03050132745,11647.208481996178,10952.659853894098,224.9733860961009,107.88011678709428,33.61772014103346,35.7321120731184,524148.67334832525,kWh
ESG113011,F005,Ahmedabad Plant,Ahmedabad,West,2025-07-01,S018,Packaging,75738.7040008291,8645.015381588977,16588.144513215077,252.32160720380085,195.7733473007249,41.815127952918196,19.434875815041853,423752.20144230465,kWh
ESG113012,F004,Chennai Plant,Chennai,South,2026-01-01,S038,Maintenance,24440.154683924025,10356.504342981541,14300.796563900447,258.5499109976597,177.9871987847178,23.59688068731852,13.363549577592364,657351.5699618335,kWh
ESG113013,F002,Mumbai Plant,Mumbai,West,2026-03-01,S010,Maintenance,59700.799108364605,7806.598549127184,11474.537198064794,69.50284958216051,44.92402361712458,39.3780655972744,21.172256457379465,252656.17048298597,kWh
ESG113014,F005,Ahmedabad Plant,Ahmedabad,West,2025-04-01,S040,Logistics,76013.60995671675,3865.890677086004,16251.070968715427,111.36980778765592,65.35718897780758,49.13802250026604,41.24936184986036,316897.56795841816,kWh
ESG113015,F008,Jaipur Plant,Jaipur,North,2025-12-01,S038,Maintenance,31340.968591563593,9507.717355088818,11293.96729351989,211.73843361112202,184.61622176659938,52.572717778067386,10.199479385574744,419300.2489529908,kWh
ESG113016,F007,Hyderabad Plant,Hyderabad,South,2025-07-01,S017,Packaging,62213.75425157459,7531.001889558069,8092.862426146521,193.04669906842437,121.876814796785,16.16955591175031,23.30326993110542,475114.30135657353,kWh
ESG113017,F003,Pune Plant,Pune,West,2025-06-01,S030,Packaging,68221.91734127216,14675.816715438265,5761.478821408716,156.10602182947304,107.7666403156096,44.92605976165367,32.83631487461606,466598.09958814026,kWh
ESG113018,F003,Pune Plant,Pune,West,2025-12-01,S044,Packaging,55886.678529559635,12652.057686320884,18706.747538379666,224.72538548546999,108.63989357920123,29.90798803312461,16.133043713709426,667795.4664181897,kWh
ESG113019,F007,Hyderabad Plant,Hyderabad,South,2025-06-01,S032,Logistics,86518.05862964099,10497.063003087282,10301.271046081183,203.77497538214368,132.65752297354402,42.69561624980547,43.84069157644119,428109.57835913484,kWh
ESG113020,F005,Ahmedabad Plant,Ahmedabad,West,2025-05-01,S010,Logistics,63780.868398374594,10535.478668235986,14367.080661836266,115.19213004437239,60.8059953665002,16.80183731191184,24.287358907382732,667103.860231841,kWh
ESG113021,F005,Ahmedabad Plant,Ahmedabad,West,2026-03-01,S059,Chemicals,56414.37099219072,,15075.044088344865,218.78048552976054,121.9845983540127,27.69386866041249,24.22464171625887,287676.2796258008,kWh
ESG113022,F006,Kolkata Plant,Kolkata,East,2025-07-01,S040,Chemicals,85352.65955506102,16147.105503183164,6938.251729640787,111.07813664894212,,25.730775445450806,42.6386836192938,761991.8885535784,kWh
ESG113023,F006,Kolkata Plant,Kolkata,East,2025-04-01,S031,Raw Material,47875.56310925374,18940.30172966479,13736.753252853887,182.32273959582028,94.35165298152887,33.75330796659544,21.264200947654256,463172.3173402284,kWh
ESG113024,F004,Chennai Plant,Chennai,South,2025-08-01,S025,Chemicals,62914.47646620238,9562.658167452724,12419.074453542755,98.50027634631091,55.50334527530571,30.220602148772528,29.31552580083093,,kWh
ESG113025,F001,Delhi Plant,Delhi,North,2025-06-01,S054,Packaging,91128.26349605536,9113.506348977708,11482.773110730537,156.44339226630478,103.27373261265453,54.64374309055924,44.32717777173362,711888.4462406413,kWh
ESG113026,F001,Delhi Plant,Delhi,North,2025-04-01,S044,Raw Material,76004.66093174214,7627.533490408665,14480.274168290121,127.07938574034009,92.7163992953637,36.8360067296045,38.55019874570265,473694.6088121338,kWh
ESG113027,F001,Delhi Plant,Delhi,North,2025-05-01,S022,Packaging,62525.82100783352,10851.553202282596,10878.738809038223,101.6748523496785,57.65649319887215,43.80004432471076,26.25715307861351,264002.4699770512,kWh
ESG113028,F003,Pune Plant,Pune,West,2025-12-01,S039,Chemicals,52117.619162608295,11175.118503577787,14110.693032974008,62.58281609730649,51.438227425730126,27.005137084560946,19.653936136267134,545678.7379347997,kWh
ESG113029,F008,Jaipur Plant,Jaipur,North,2025-07-01,S036,Logistics,95578.226244049,14564.715669245586,11921.592617399656,215.9137391677195,172.78043328506956,42.16720892940849,36.9618829760812,259823.84528349657,kWh
ESG113030,F001,Delhi Plant,Delhi,North,2025-10-01,S058,Packaging,58910.17757413147,10090.783301852503,11042.629418729133,173.82626929347757,112.37561258939641,45.333605219912904,25.787838508947015,471082.7546477693,kWh
ESG113031,F003,Pune Plant,Pune,West,2026-01-01,S041,Logistics,34951.25103942197,12954.473447962971,14077.437705451077,218.50034704296104,146.60300156995223,23.91560428667008,15.138657796320459,567389.2690027838,kWh
ESG113032,F004,Chennai Plant,Chennai,South,2025-06-01,S043,Packaging,33137.35445169365,1515.3125166677673,8691.633124521222,186.06494320679627,88.21674924850288,40.939513704236774,15.251011630473975,235522.90080650724,kWh
ESG113033,F008,Jaipur Plant,Jaipur,North,2026-03-01,S034,Packaging,86236.41884217136,13997.697296152179,9439.164163268842,223.97400989181048,139.8509339361097,37.649790511868964,23.656020816776834,574512.1369100318,kWh
ESG113034,F005,Ahmedabad Plant,Ahmedabad,West,2025-11-01,S035,Maintenance,67661.81496002336,11453.25584355744,10244.040531504601,315.82252170728236,186.36754125908593,26.928106303981387,34.0368949073622,268795.44178222725,kWh
ESG113035,F001,Delhi Plant,Delhi,North,2025-05-01,S003,Raw Material,80751.85654601755,8758.025684659657,14185.723902691127,232.8624896167783,123.2489030479439,50.94330639578267,35.73687141453362,513859.56469425786,kWh
ESG113036,F005,Ahmedabad Plant,Ahmedabad,West,2025-08-01,S024,Maintenance,77466.42905793869,12131.277481622585,7845.573820080007,109.03998481936742,64.81217173747947,49.14907290313823,40.436480452168276,238417.1146881169,kWh
ESG113037,F006,Kolkata Plant,Kolkata,East,2026-02-01,S009,Logistics,89543.85629819408,12919.57991588947,9460.213114792736,218.73212246273994,116.18971804227967,29.376660048855204,25.162517318077878,677901.9137700739,kWh
ESG113038,F007,Hyderabad Plant,Hyderabad,South,2025-05-01,S015,Raw Material,46016.37439246412,12480.6355615019,16386.068376258074,180.12504314191736,143.84878647391704,48.69991166559461,20.495784325443452,306120.39551065734,kWh
ESG113039,F005,Ahmedabad Plant,Ahmedabad,West,2025-07-01,S014,Packaging,84198.88440145929,14161.287950269452,9383.552281382274,185.680305732252,113.02171076176818,37.61034115618959,43.94627228267909,352368.69529496925,kWh
ESG113040,F008,Jaipur Plant,Jaipur,North,2026-03-01,S042,Chemicals,77410.35537663798,9349.515079349276,11111.13570489088,98.33696946043096,83.29823700354308,36.74220767092764,32.850663307087046,541119.743469885,kWh
ESG113041,F007,Hyderabad Plant,Hyderabad,South,2025-12-01,S011,Raw Material,58299.22621951349,9152.395234966803,14596.901955346075,169.51962835544913,150.1781067252598,25.763575506447946,23.45535334407666,811027.7609740705,kWh
